vx,vy,vz,wx,wy,wz,base1,shoulder1,elbow1,base2,shoulder2,elbow2,base3,shoulder3,elbow3,base4,shoulder4,elbow4,com_vx,com_vy,com_wz,height,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,com_x,com_y,quat_x,quat_y,quat_z,quat_w,e1x_w,e1y_w,e1z_w,e2x_w,e2y_w,e2z_w,e3x_w,e3y_w,e3z_w,e4x_w,e4y_w,e4z_w,jv_base1,jv_shoulder1,jv_elbow1,jv_base2,jv_shoulder2,jv_elbow2,jv_base3,jv_shoulder3,jv_elbow3,jv_base4,jv_shoulder4,jv_elbow4
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18251188,0.87541366,-1.67335904,0.15742685,0.08978172,-1.24100316,-0.13048773,0.46600187,-1.51846945,0.14866582,1.13448036,-1.55575120,0.65496646,0.02929053,0.00454576,0.28666589,0.36377307,0.18768176,-0.28677362,0.17762955,-0.19217351,-0.26631559,-0.30405870,0.18307038,-0.26173136,-0.10907270,-0.17967885,-0.27897362,0.00000000,0.00000000,0.00057093,0.00889458,-0.06405375,0.99790665,0.38478281,0.13963336,-0.00010774,0.15160256,-0.21330630,0.02035029,-0.27815802,0.22044178,0.02493453,-0.13114945,-0.16425944,0.00769226,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.73608768,0.05589090,-0.08268260,0.03373686,0.26321761,0.12594075,-0.18662691,0.85400724,-1.68733156,0.15560650,0.12242914,-1.28000879,-0.13274477,0.49299413,-1.53231711,0.15195993,1.11602941,-1.56278343,0.65496646,0.02929053,0.00454576,0.28570675,0.35669510,0.18686285,-0.28588251,0.18510338,-0.19287624,-0.26434835,-0.29813939,0.18414042,-0.26186216,-0.11628890,-0.18028163,-0.27801602,0.00722104,-0.00036834,0.00064807,0.01019637,-0.06343397,0.99793374,0.38470565,0.13982615,-0.00017576,0.16641281,-0.21512981,0.02135840,-0.26520307,0.22004012,0.02384458,-0.13095898,-0.16447457,0.00769073,-0.41819941,-2.18412471,-1.41935339,-0.18529659,3.32562523,-3.97164154,-0.22961960,2.74960961,-1.40978751,0.33521535,-1.88242984,-0.71654978
0.69644233,0.05047099,-0.07870906,0.02847548,0.22411596,0.07980742,-0.18986087,0.82968905,-1.69850791,0.15397703,0.15513240,-1.31759510,-0.13481122,0.52020031,-1.54569883,0.15499519,1.09508224,-1.57050271,0.65496646,0.02929053,0.00454576,0.28473521,0.34957940,0.18611408,-0.28490161,0.19296155,-0.19337279,-0.26270490,-0.29130627,0.18514772,-0.26215799,-0.12350376,-0.18082172,-0.27702890,0.01438031,-0.00074976,0.00071781,0.01137086,-0.06300182,0.99794838,0.38459021,0.13992306,-0.00016639,0.18149100,-0.21685440,0.02203032,-0.25132869,0.21956308,0.02257723,-0.13088329,-0.16460384,0.00770632,-0.30379023,-2.38752065,-1.06552243,-0.15475502,3.17467012,-3.63212032,-0.19958143,2.64502072,-1.29739242,0.29235135,-2.05837493,-0.76500375
0.73548395,0.04909855,-0.08383366,0.02507742,0.19826284,0.02487544,-0.19167171,0.80242382,-1.70697553,0.15286543,0.18717111,-1.35222428,-0.13667547,0.54737856,-1.55858009,0.15768411,1.07156920,-1.58038840,0.65496646,0.02929053,0.00454576,0.28375601,0.34255486,0.18555270,-0.28393148,0.20128077,-0.19352336,-0.26139445,-0.28322402,0.18603522,-0.26247196,-0.13061023,-0.18129434,-0.27602388,0.02143307,-0.00116181,0.00077768,0.01234724,-0.06285528,0.99794597,0.38456238,0.13994361,-0.00017547,0.19684149,-0.21841081,0.02236156,-0.23621056,0.21893977,0.02128405,-0.13089225,-0.16463555,0.00773213,-0.17491504,-2.86664643,-0.85721310,-0.11050105,3.33074064,-3.57875509,-0.19196568,2.83052316,-1.33678305,0.27699581,-2.46996269,-1.05311570
0.65807706,0.03878410,-0.07469929,0.01703041,0.13460305,-0.03560032,-0.19204697,0.77231861,-1.71271508,0.15232913,0.21840631,-1.38359735,-0.13825158,0.57449734,-1.57080019,0.16003117,1.04630275,-1.59295530,0.65496646,0.02929053,0.00454576,0.28278583,0.33566417,0.18519881,-0.28299848,0.21007001,-0.19332731,-0.26036831,-0.27402626,0.18676823,-0.26260632,-0.13759710,-0.18167985,-0.27505803,0.02835387,-0.00162067,0.00082625,0.01308493,-0.06301274,0.99792660,0.38464738,0.13988540,-0.00021265,0.21243754,-0.21983629,0.02241752,-0.22000313,0.21813275,0.02017951,-0.13100310,-0.16454975,0.00772780,-0.02301964,-2.88259997,-0.51983362,-0.04569143,2.95658474,-2.94690447,-0.14664688,2.57323289,-1.15296447,0.21962512,-2.41029463,-1.21797159
0.70871660,0.03570785,-0.07890140,0.01105137,0.08683723,-0.09591008,-0.19134194,0.73963904,-1.71579337,0.15228730,0.24881859,-1.41179180,-0.13960154,0.60166991,-1.58231258,0.16196315,1.02038729,-1.60796070,0.65496646,0.02929053,0.00454576,0.28184003,0.32894237,0.18502694,-0.28209676,0.21930902,-0.19287342,-0.25950784,-0.26408745,0.18730220,-0.26243480,-0.14448453,-0.18199833,-0.27415678,0.03514198,-0.00213174,0.00086105,0.01354500,-0.06343575,0.99789363,0.38486599,0.13975261,-0.00025673,0.22826254,-0.22122317,0.02233218,-0.20310203,0.21710349,0.01940523,-0.13122550,-0.16436932,0.00768325,0.08784979,-3.44143057,-0.28121471,0.00259653,3.15585899,-2.89039302,-0.13779849,2.83194327,-1.18884444,0.19461101,-2.70512676,-1.59761298
0.68256585,0.02914084,-0.07376496,0.00192343,0.01517112,-0.13840652,-0.18987830,0.70430890,-1.71565783,0.15273871,0.27851734,-1.43661311,-0.14100426,0.62921919,-1.59335315,0.16332413,0.99476358,-1.62520170,0.65496646,0.02929053,0.00454576,0.28093256,0.32240145,0.18504393,-0.28121161,0.22902906,-0.19225349,-0.25871738,-0.25371606,0.18756430,-0.26186268,-0.15127674,-0.18231763,-0.27327224,0.04180408,-0.00270202,0.00087532,0.01362414,-0.06411073,0.99784940,0.38523477,0.13956292,-0.00027905,0.24434749,-0.22268356,0.02221518,-0.18582342,0.21578808,0.01906987,-0.13155999,-0.16416184,0.00766032,0.14979277,-3.60131187,0.01786020,0.04657242,3.02434440,-2.52426181,-0.14312135,2.80660110,-1.12427607,0.13798707,-2.60900240,-1.75826807
0.64424878,0.02216737,-0.06602680,-0.00807967,-0.06176229,-0.18453856,-0.18782774,0.66681739,-1.71236260,0.15365439,0.30787773,-1.45853803,-0.14257141,0.65726527,-1.60418298,0.16418664,0.96975020,-1.64400744,0.65496646,0.02929053,0.00454576,0.28007169,0.31595369,0.18523860,-0.28036157,0.23914039,-0.19151477,-0.25797432,-0.24316338,0.18759050,-0.26093616,-0.15798909,-0.18266639,-0.27237623,0.04838849,-0.00332854,0.00086896,0.01333357,-0.06503353,0.99779362,0.38571371,0.13933108,-0.00028988,0.26064645,-0.22426426,0.02209737,-0.16836781,0.21423830,0.01913553,-0.13197467,-0.16394203,0.00769546,0.20488824,-3.66197033,0.34731230,0.09298424,2.85299821,-2.10864339,-0.15315388,2.73065963,-1.05044050,0.07948081,-2.42720537,-1.83819733
0.68674554,0.01891444,-0.06352941,-0.01783560,-0.13445900,-0.26870677,-0.18495510,0.62715843,-1.70551860,0.15506167,0.33711021,-1.47764387,-0.14419678,0.68571063,-1.61446006,0.16443200,0.94519994,-1.66369407,0.65496646,0.02929053,0.00454576,0.27928594,0.30951636,0.18562037,-0.27958932,0.24962134,-0.19060652,-0.25735150,-0.23255841,0.18736587,-0.25972326,-0.16465620,-0.18302151,-0.27153091,0.05493155,-0.00401356,0.00084414,0.01270799,-0.06628872,0.99771920,0.38628425,0.13902730,-0.00030338,0.27714218,-0.22596872,0.02193444,-0.15079485,0.21247207,0.01956269,-0.13249045,-0.16364290,0.00775503,0.30806733,-4.15085392,0.74643489,0.15089325,3.04461179,-1.96588027,-0.16933380,2.96544118,-1.06270313,0.01926161,-2.55464592,-2.05425019
0.62670521,0.01499761,-0.04677828,-0.02166645,-0.16005530,-0.31696499,-0.18094867,0.58525200,-1.69473569,0.15687194,0.36628953,-1.49422340,-0.14586571,0.71408707,-1.62336423,0.16393560,0.92070906,-1.68309181,0.65496646,0.02929053,0.00454576,0.27862217,0.30301415,0.18615758,-0.27894491,0.26043240,-0.18945612,-0.25697481,-0.22206792,0.18689185,-0.25834595,-0.17132098,-0.18339609,-0.27082300,0.06147956,-0.00474615,0.00080810,0.01187214,-0.06791889,0.99761988,0.38692834,0.13862508,-0.00032273,0.29383119,-0.22775148,0.02164737,-0.13320915,0.21051888,0.02027623,-0.13311695,-0.16323024,0.00779918,0.39174078,-3.99831619,1.06113294,0.17499200,2.76881347,-1.55149367,-0.15908091,2.69016404,-0.82891254,-0.05423315,-2.32548256,-1.83353896
