vx,vy,vz,wx,wy,wz,base1,shoulder1,elbow1,base2,shoulder2,elbow2,base3,shoulder3,elbow3,base4,shoulder4,elbow4,com_vx,com_vy,com_wz,height,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,com_x,com_y,quat_x,quat_y,quat_z,quat_w,e1x_w,e1y_w,e1z_w,e2x_w,e2y_w,e2z_w,e3x_w,e3y_w,e3z_w,e4x_w,e4y_w,e4z_w,jv_base1,jv_shoulder1,jv_elbow1,jv_base2,jv_shoulder2,jv_elbow2,jv_base3,jv_shoulder3,jv_elbow3,jv_base4,jv_shoulder4,jv_elbow4
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.32533708,-0.32489878,-1.26104021,-0.03928683,-0.45947918,-1.34549224,-0.14494267,0.61844283,-2.57667279,0.18770033,0.56483990,-2.60125232,0.26501607,-0.01173282,0.00633481,0.10448638,0.51244538,0.13332405,-0.06599189,0.49293533,-0.20371207,-0.07481943,-0.10452889,0.15466600,-0.08623590,-0.10597337,-0.15603574,-0.09342992,0.00000000,0.00000000,-0.01658614,-0.08001267,-0.07781815,0.99361321,0.52686489,0.05281063,0.03849448,0.45568001,-0.27719952,0.02966694,-0.07946134,0.16891937,0.01825047,-0.12874037,-0.13785290,0.01105645,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-0.00472039,-0.00565687,-0.00284797,0.06164730,-0.02042488,-0.00435198,-0.32531491,-0.32439116,-1.26337874,-0.03774828,-0.45906276,-1.34447694,-0.14288729,0.62232685,-2.57965088,0.18339527,0.56142884,-2.60218716,0.26501607,-0.01173282,0.00633481,0.10441625,0.51245404,0.13372619,-0.06591254,0.49283339,-0.20338531,-0.07467470,-0.10434456,0.15439466,-0.08605613,-0.10652506,-0.15573061,-0.09367988,-0.00009418,-0.00010214,-0.01594956,-0.08016375,-0.07792266,0.99360326,0.52685800,0.05293788,0.03850370,0.45544786,-0.27710715,0.02974155,-0.07936185,0.16854582,0.01836012,-0.12937613,-0.13752772,0.01073637,0.00106430,0.02436590,-0.11224937,0.07385051,0.01998854,0.04873466,0.09865808,0.18643283,-0.14294814,-0.20664310,-0.16373061,-0.04487228
-0.00619246,-0.00349394,-0.00175969,0.00923968,-0.00802418,0.01507033,-0.32512707,-0.32441671,-1.26376064,-0.03745282,-0.45936874,-1.34415569,-0.14398304,0.62102709,-2.57850370,0.18279460,0.56238316,-2.60366163,0.26501607,-0.01173282,0.00633481,0.10436345,0.51250925,0.13381462,-0.06572356,0.49285106,-0.20328128,-0.07459375,-0.10457866,0.15434074,-0.08592771,-0.10628954,-0.15581318,-0.09371849,-0.00024315,-0.00015269,-0.01580000,-0.08026423,-0.07778667,0.99360820,0.52676389,0.05309822,0.03863989,0.45540178,-0.27694350,0.02976970,-0.07979269,0.16845819,0.01843574,-0.12927067,-0.13772853,0.01064496,0.01127028,-0.00153351,-0.02291393,0.01772752,-0.01835918,0.01927471,-0.06574487,-0.07798576,0.06883048,-0.03603995,0.05725908,-0.08846855
0.00194028,-0.00540635,-0.00629112,0.00411387,0.03038040,-0.00558395,-0.32518987,-0.32517918,-1.26442153,-0.03700234,-0.46078693,-1.34306979,-0.15008368,0.61883290,-2.57311454,0.18223605,0.56377198,-2.60514522,0.26501607,-0.01173282,0.00633481,0.10425703,0.51268668,0.13387723,-0.06574260,0.49289709,-0.20318661,-0.07448460,-0.10489826,0.15426779,-0.08581511,-0.10568201,-0.15643676,-0.09375908,-0.00019625,-0.00026154,-0.01582998,-0.07998329,-0.07780046,0.99362929,0.52699689,0.05301261,0.03851443,0.45550281,-0.27697565,0.02977243,-0.08006920,0.16832822,0.01844192,-0.12872254,-0.13854437,0.01049794,-0.00940311,-0.04498100,-0.02819681,0.01816539,-0.07591187,0.05551672,-0.33316592,-0.09265851,0.28893468,-0.01549315,0.05469918,-0.04478073
-0.00554276,-0.00177664,-0.00329367,0.02585169,0.02468902,-0.01095395,-0.32541957,-0.32566193,-1.26448023,-0.03699747,-0.46142641,-1.34266710,-0.15305503,0.61866987,-2.57066894,0.18246435,0.56374353,-2.60465980,0.26501607,-0.01173282,0.00633481,0.10416297,0.51272843,0.13394671,-0.06587433,0.49293097,-0.20310707,-0.07468307,-0.10490238,0.15432641,-0.08574166,-0.10549877,-0.15671049,-0.09386194,-0.00027992,-0.00030501,-0.01560854,-0.07969293,-0.07794081,0.99364513,0.52698215,0.05286339,0.03828864,0.45537673,-0.27709093,0.02947991,-0.08009418,0.16836874,0.01842131,-0.12871148,-0.13884563,0.01030103,-0.00689113,-0.01448250,-0.00176096,0.00014596,-0.01918423,0.01208067,-0.08914035,-0.00489092,0.07336807,0.00684893,-0.00085330,0.01456261
-0.01723098,0.01073237,0.01279046,-0.05356586,0.03875516,-0.03710901,-0.32357055,-0.33017114,-1.26066339,-0.03355941,-0.46498746,-1.33790076,-0.14028040,0.61792320,-2.57739353,0.18344897,0.56489021,-2.60393333,0.26501607,-0.01173282,0.00633481,0.10431313,0.51337535,0.13431986,-0.06579151,0.49372960,-0.20280910,-0.07450271,-0.10493676,0.15436677,-0.08593889,-0.10603246,-0.15557390,-0.09377051,-0.00058697,-0.00007296,-0.01606189,-0.07936326,-0.07822471,0.99364198,0.52739853,0.05310025,0.03852162,0.45576638,-0.27691601,0.02981041,-0.08034460,0.16868587,0.01837423,-0.12943897,-0.13734381,0.01054262,0.11094152,-0.27055264,0.22901057,0.20628376,-0.21366297,0.28598067,0.76647782,-0.04480004,-0.40347573,0.05907744,0.06880045,0.04358768
-0.01282756,-0.00152674,0.00490420,-0.01976957,0.02594261,-0.02643175,-0.32283472,-0.33231579,-1.25831068,-0.03246315,-0.46705726,-1.33549013,-0.14256818,0.61560200,-2.57463441,0.18715141,0.56498597,-2.60331068,0.26501607,-0.01173282,0.00633481,0.10437418,0.51372466,0.13440908,-0.06582138,0.49410666,-0.20274171,-0.07458097,-0.10495786,0.15459955,-0.08568855,-0.10563924,-0.15584955,-0.09368411,-0.00085989,-0.00004965,-0.01632498,-0.07910049,-0.07848069,0.99363846,0.52750973,0.05290669,0.03855280,0.45574490,-0.27710138,0.02979321,-0.08052205,0.16898027,0.01868563,-0.12943144,-0.13759269,0.01069007,0.03427398,-0.10487937,0.11656808,0.04949721,-0.10148334,0.12046336,-0.12896722,-0.11207986,0.14564894,0.17498373,0.00211644,0.03350830
-0.00648259,-0.00803008,-0.00016038,0.02929399,-0.01398028,0.01774424,-0.32318336,-0.33296114,-1.25709808,-0.03350423,-0.46776822,-1.33390570,-0.14895271,0.61538118,-2.57023072,0.18624027,0.56415927,-2.60210371,0.26501607,-0.01173282,0.00633481,0.10434778,0.51393141,0.13434680,-0.06580974,0.49427542,-0.20272128,-0.07461249,-0.10473267,0.15461043,-0.08583894,-0.10521289,-0.15642946,-0.09388421,-0.00102013,-0.00020189,-0.01599958,-0.07922295,-0.07834246,0.99364490,0.52753204,0.05278079,0.03853804,0.45581743,-0.27715596,0.02973529,-0.08049651,0.16878575,0.01850884,-0.12922924,-0.13841315,0.01046357,-0.01568878,-0.02904081,0.05456686,-0.04684880,-0.03199339,0.07129955,-0.28730373,-0.00993705,0.19816588,-0.04100132,-0.03720116,0.05431366
-0.00039380,0.00458769,0.00346395,-0.00045099,-0.01964656,0.02097830,-0.32357863,-0.33226506,-1.25717804,-0.03455577,-0.46715167,-1.33449442,-0.14224483,0.61585371,-2.57495470,0.18292841,0.56528569,-2.60365610,0.26501607,-0.01173282,0.00633481,0.10440717,0.51386247,0.13420657,-0.06579003,0.49418630,-0.20282463,-0.07459283,-0.10492199,0.15436165,-0.08604517,-0.10562070,-0.15576110,-0.09385782,-0.00103532,-0.00012588,-0.01593793,-0.07940291,-0.07812693,0.99364850,0.52740444,0.05295395,0.03861714,0.45581607,-0.27697375,0.02981434,-0.08080916,0.16861142,0.01836201,-0.12948506,-0.13766830,0.01054935,-0.02371609,0.04176521,-0.00479794,-0.06309226,0.03699302,-0.03532362,0.40247240,0.02835202,-0.28343866,-0.19871144,0.06758523,-0.09314345
0.00663901,0.00482943,0.00292790,-0.05045379,-0.02884651,-0.02937322,-0.32222537,-0.33082978,-1.25740397,-0.03342459,-0.46486128,-1.33589380,-0.14121177,0.61613293,-2.57616997,0.18467534,0.56658934,-2.60398245,0.26501607,-0.01173282,0.00633481,0.10448638,0.51358715,0.13423276,-0.06590029,0.49401971,-0.20285867,-0.07467372,-0.10500532,0.15443048,-0.08611334,-0.10571291,-0.15570508,-0.09372756,-0.00091548,-0.00003279,-0.01637463,-0.07971639,-0.07831276,0.99360167,0.52727264,0.05295315,0.03858609,0.45568093,-0.27702889,0.02981266,-0.08070911,0.16880994,0.01837304,-0.12948990,-0.13746608,0.01075881,0.08910047,0.07219505,-0.01195621,0.08890155,0.12509251,-0.07218789,-0.07217379,0.00730205,0.02156352,0.17105250,0.05569052,0.01146698
0.02461965,-0.00156334,-0.00530921,-0.02079262,-0.00337856,-0.00533396,-0.32178810,-0.32836542,-1.25955606,-0.03345037,-0.46211490,-1.33932233,-0.14951698,0.61744684,-2.56997871,0.18965781,0.56551641,-2.60310197,0.26501607,-0.01173282,0.00633481,0.10447813,0.51308462,0.13414531,-0.06605773,0.49357825,-0.20295065,-0.07481927,-0.10487285,0.15474291,-0.08574184,-0.10527276,-0.15659844,-0.09399785,-0.00047919,-0.00011629,-0.01664822,-0.07981272,-0.07840389,0.99358220,0.52720636,0.05278694,0.03842039,0.45562786,-0.27719898,0.02965886,-0.08006972,0.16902575,0.01873629,-0.12877676,-0.13848233,0.01048028,0.00198483,0.13329327,-0.12653589,-0.02902999,0.13659239,-0.19060849,-0.44672993,0.07937192,0.34246442,0.23962586,-0.07266640,0.04220008
