vx,vy,vz,wx,wy,wz,base1,shoulder1,elbow1,base2,shoulder2,elbow2,base3,shoulder3,elbow3,base4,shoulder4,elbow4,com_vx,com_vy,com_wz,height,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,com_x,com_y,quat_x,quat_y,quat_z,quat_w,e1x_w,e1y_w,e1z_w,e2x_w,e2y_w,e2z_w,e3x_w,e3y_w,e3z_w,e4x_w,e4y_w,e4z_w,jv_base1,jv_shoulder1,jv_elbow1,jv_base2,jv_shoulder2,jv_elbow2,jv_base3,jv_shoulder3,jv_elbow3,jv_base4,jv_shoulder4,jv_elbow4
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12657827,0.82908076,-1.55431437,0.11606652,-0.11372590,-1.04022598,-0.11199221,0.40400693,-1.59449279,0.16317327,1.10545421,-1.58128345,0.65883529,0.01716375,-0.00515681,0.28607079,0.41710119,0.17585181,-0.27776848,0.18250835,-0.17952351,-0.28575511,-0.28163728,0.18701638,-0.27043231,-0.07488877,-0.17212625,-0.26383182,0.00000000,0.00000000,0.00000748,-0.00847636,0.00088206,0.99996369,0.41679031,0.17658738,0.00830232,0.18282478,-0.17920125,0.00031568,-0.28196678,0.18651923,0.01563849,-0.07458499,-0.17225810,0.02223898,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.58353186,0.05402723,0.00590524,-0.00019955,0.04635127,0.21688038,-0.13578489,0.86796209,-1.56885700,0.11092640,-0.09442389,-1.04330351,-0.12019330,0.38850557,-1.55631053,0.16626265,1.13124948,-1.59050732,0.65883529,0.01716375,-0.00515681,0.28638758,0.41139459,0.17477242,-0.28243209,0.17279899,-0.18178589,-0.28202859,-0.28749615,0.18727898,-0.26651731,-0.07386320,-0.17496809,-0.26839608,0.01173956,0.00116952,0.00002427,-0.00801121,0.00304715,0.99996327,0.42206137,0.17844593,0.00395549,0.18564323,-0.17955987,0.00435899,-0.27689261,0.18669290,0.01987028,-0.06105593,-0.17424548,0.01799151,-0.46917087,1.92915254,-0.77563782,-0.25764089,1.02762995,-0.26411395,-0.40955912,-0.74036807,1.87217720,0.14822675,1.26233267,-0.46656865
0.60937730,0.03995255,-0.01444215,-0.00051088,0.05459246,0.26774227,-0.15130223,0.90044261,-1.60924201,0.10486895,-0.03886871,-1.10374258,-0.12890729,0.39067872,-1.53451111,0.16817037,1.14452677,-1.60295396,0.65883529,0.01716375,-0.00515681,0.28631527,0.39972836,0.17298998,-0.28357964,0.16925362,-0.18519457,-0.27375178,-0.28916977,0.18736412,-0.26351021,-0.07658415,-0.17787120,-0.27167936,0.02370180,0.00210005,0.00004212,-0.00747934,0.00566755,0.99995597,0.42144359,0.17960994,0.00273563,0.19504377,-0.18116409,0.01256348,-0.26757321,0.18617432,0.02280506,-0.05086122,-0.17662782,0.01463591,-0.80160898,1.60281894,-2.09305854,-0.30756063,2.89868903,-3.18601093,-0.43946106,0.16154644,1.04904600,0.10341493,0.63109078,-0.63154658
0.60981061,0.02307895,-0.05392469,-0.00097218,0.06536454,0.24077324,-0.16917170,0.90432431,-1.65302317,0.10010876,0.03614929,-1.19261425,-0.13476599,0.41773026,-1.54236155,0.17399046,1.13719504,-1.61190660,0.65883529,0.01716375,-0.00515681,0.28545913,0.38456858,0.17134481,-0.28224025,0.17457831,-0.18904819,-0.26513896,-0.28578007,0.18884871,-0.26210839,-0.08394563,-0.17964362,-0.27230809,0.03609364,0.00279765,0.00005553,-0.00682444,0.00817582,0.99994329,0.41780906,0.18040782,0.00321888,0.21373983,-0.18337064,0.02032017,-0.25273618,0.18694819,0.02335074,-0.04490333,-0.17819458,0.01315104,-0.86841615,0.03068726,-2.08302658,-0.22187617,3.68780236,-4.35899401,-0.26833922,1.44436245,-0.52873942,0.30791969,-0.45273724,-0.40820065
0.66832011,0.00986979,-0.09374194,-0.00160468,0.08590827,0.13833080,-0.18306420,0.87596861,-1.67981751,0.09820056,0.10803808,-1.27385590,-0.13667496,0.47059327,-1.57779179,0.18333945,1.10992749,-1.61692979,0.65883529,0.01716375,-0.00515681,0.28387153,0.36960650,0.17052013,-0.28040895,0.18626996,-0.19212280,-0.25979295,-0.27761883,0.19161794,-0.26214989,-0.09619813,-0.17995116,-0.27055766,0.04903232,0.00326548,0.00005807,-0.00601090,0.00967877,0.99993509,0.41526881,0.18090813,0.00346258,0.23898630,-0.18521569,0.02407858,-0.23224364,0.18947366,0.02172165,-0.04366447,-0.17851407,0.01331387,-0.67967232,-1.63550282,-1.26276295,-0.07965996,3.65388913,-4.09454374,-0.07590121,2.87248077,-1.96590061,0.49467074,-1.51835109,-0.24969331
0.64835899,0.00291739,-0.10748133,-0.00199311,0.10047774,0.01157264,-0.19252780,0.83019930,-1.69749486,0.09856635,0.17522107,-1.34541583,-0.13694756,0.53314364,-1.61865532,0.19217505,1.06883287,-1.62658203,0.65883529,0.01716375,-0.00515681,0.28186023,0.35521415,0.17035024,-0.27843620,0.20119903,-0.19409886,-0.25602648,-0.26477030,0.19433234,-0.26241839,-0.11056451,-0.17971294,-0.26823117,0.06224903,0.00360360,0.00004996,-0.00501290,0.00996576,0.99993777,0.41399741,0.18099969,0.00342403,0.26727664,-0.18644666,0.02583376,-0.20634186,0.19262026,0.01944184,-0.04471169,-0.17827728,0.01362906,-0.43620694,-2.33608460,-0.82886916,0.03197789,3.26771235,-3.45159268,-0.00725511,3.09379458,-1.99314415,0.42209640,-2.09894586,-0.52246624
0.65261966,-0.00193979,-0.11211737,-0.00167977,0.08508957,-0.08586767,-0.19827648,0.77377195,-1.71162832,0.10151647,0.23851175,-1.40752096,-0.13733212,0.59150801,-1.65169876,0.19510338,1.02597888,-1.64762044,0.65883529,0.01716375,-0.00515681,0.27970678,0.34141867,0.17092455,-0.27624070,0.21836043,-0.19495030,-0.25221844,-0.24938169,0.19514142,-0.26166789,-0.12412998,-0.17954601,-0.26618258,0.07542101,0.00381258,0.00003790,-0.00413010,0.00915683,0.99994955,0.41365228,0.18096088,0.00346608,0.29731496,-0.18710619,0.02748833,-0.17749249,0.19435433,0.01803888,-0.04540012,-0.17797652,0.01352420,-0.27722100,-2.82053723,-0.68901843,0.15210825,3.13246956,-3.05908561,-0.01920351,2.89752922,-1.63481274,0.13464988,-2.11360707,-1.06620135
0.65944259,-0.00736911,-0.10557298,-0.00020136,-0.00345617,-0.27834644,-0.19880033,0.70485778,-1.71538546,0.10759468,0.29721406,-1.45579691,-0.13803855,0.65078866,-1.68130724,0.19308092,0.98846033,-1.67888832,0.65883529,0.01716375,-0.00515681,0.27772088,0.32845635,0.17249167,-0.27432797,0.23787473,-0.19451839,-0.24906947,-0.23355545,0.19417630,-0.25964926,-0.13758816,-0.17945731,-0.26431169,0.08841413,0.00384424,0.00002635,-0.00410659,0.00653510,0.99997021,0.41458796,0.18061411,0.00339291,0.32881090,-0.18754851,0.02865141,-0.14765926,0.19495138,0.01807162,-0.04681677,-0.17739602,0.01340919,-0.01009188,-3.54264951,-0.14698644,0.31643896,2.97614737,-2.41728830,-0.03813033,3.01980639,-1.49458981,-0.10920531,-1.90689502,-1.60355854
0.62901589,-0.00142241,-0.07703306,0.00065241,-0.12561626,-0.49473846,-0.19196798,0.62216477,-1.70066586,0.11588182,0.35324169,-1.49058867,-0.14026589,0.71084146,-1.70555549,0.18774771,0.94976885,-1.71420622,0.65883529,0.01716375,-0.00515681,0.27622895,0.31593351,0.17482570,-0.27294739,0.25962208,-0.19249078,-0.24762222,-0.21654643,0.19210091,-0.25717714,-0.15096013,-0.17981416,-0.26292711,0.10126635,0.00384603,0.00000715,-0.00529284,0.00164882,0.99998463,0.41662163,0.17971264,0.00328156,0.36152180,-0.18778754,0.02860673,-0.11591238,0.19523180,0.01905181,-0.04909998,-0.17646496,0.01330183,0.36630032,-4.09556122,0.79415541,0.40988420,2.74318471,-1.66662712,-0.11867196,2.93922338,-1.16374061,-0.27826602,-1.91113663,-1.73813448
0.67189062,0.02371786,-0.04121537,-0.00060208,-0.17603989,-0.56441649,-0.18008436,0.53072701,-1.66578140,0.12274050,0.41018369,-1.51903496,-0.14464158,0.76818783,-1.72121549,0.17666534,0.90473359,-1.74574380,0.65883529,0.01716375,-0.00515681,0.27550642,0.30297727,0.17682941,-0.27213953,0.28220911,-0.18946727,-0.24803841,-0.19860343,0.18857183,-0.25530857,-0.16410953,-0.18084170,-0.26219029,0.11429159,0.00415275,-0.00002811,-0.00699433,-0.00386986,0.99996805,0.41862841,0.17863187,0.00336689,0.39502580,-0.18749309,0.02746800,-0.08284639,0.19425609,0.02019785,-0.05121272,-0.17541335,0.01331613,0.63206513,-4.75557470,1.93624775,0.33315667,2.94459882,-1.43786798,-0.23823935,2.92690964,-0.73931701,-0.61488762,-2.37165203,-1.57383990
