vx,vy,vz,wx,wy,wz,base1,shoulder1,elbow1,base2,shoulder2,elbow2,base3,shoulder3,elbow3,base4,shoulder4,elbow4,com_vx,com_vy,com_wz,height,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,com_x,com_y,quat_x,quat_y,quat_z,quat_w,e1x_w,e1y_w,e1z_w,e2x_w,e2y_w,e2z_w,e3x_w,e3y_w,e3z_w,e4x_w,e4y_w,e4z_w,jv_base1,jv_shoulder1,jv_elbow1,jv_base2,jv_shoulder2,jv_elbow2,jv_base3,jv_shoulder3,jv_elbow3,jv_base4,jv_shoulder4,jv_elbow4
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20760538,0.83990133,-1.60622215,0.17613049,0.20411044,-1.33209217,-0.18547712,0.45501429,-1.56522739,0.14011924,0.93923318,-1.56749737,0.39292645,0.02036176,0.00104197,0.28529963,0.33643692,0.19306185,-0.28598633,0.17650874,-0.20088685,-0.27358419,-0.24630084,0.18269482,-0.27644365,-0.10200989,-0.19310496,-0.26129060,0.00000000,0.00000000,0.00092709,0.01102364,-0.08379890,0.99642128,0.36395614,0.13415888,-0.00068671,0.14047764,-0.22754536,0.01171544,-0.21232784,0.22126544,0.00885598,-0.13282913,-0.17335503,0.02400903,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.32952278,0.03627443,-0.03478397,-0.08144793,-0.48216017,0.07677113,-0.20602220,0.81626201,-1.60586164,0.17373214,0.22140454,-1.33999100,-0.18583928,0.42210491,-1.54909546,0.13938457,0.95781372,-1.57302921,0.39292645,0.02036176,0.00104197,0.28490266,0.33331582,0.19256973,-0.28565110,0.18474832,-0.20050406,-0.27330931,-0.24950966,0.18226513,-0.27605975,-0.09284126,-0.19315348,-0.26161039,0.00324290,-0.00018543,0.00072289,0.00863371,-0.08342423,0.99647646,0.36393805,0.13428225,-0.00074843,0.15208105,-0.22861709,0.01159336,-0.21248774,0.22102926,0.00884291,-0.12042220,-0.17521316,0.02329227,0.16209533,-2.40966535,0.03926092,-0.24405634,1.76231329,-0.80477260,-0.03684345,-3.35020819,1.64403245,-0.07438941,1.89337060,-0.56382021
0.31779057,0.03220946,-0.03966976,-0.08255406,-0.49077828,0.05302537,-0.20364992,0.79125369,-1.60380042,0.17152864,0.23929385,-1.34790955,-0.18615106,0.39065641,-1.53254287,0.13907291,0.97712593,-1.57889802,0.39292645,0.02036176,0.00104197,0.28445925,0.33010231,0.19212900,-0.28523433,0.19322743,-0.19992745,-0.27312724,-0.25276239,0.18193467,-0.27557690,-0.08401123,-0.19319258,-0.26189522,0.00651287,-0.00039634,0.00050884,0.00609753,-0.08314440,0.99651873,0.36388989,0.13437292,-0.00077507,0.16393743,-0.22958039,0.01133201,-0.21260520,0.22090961,0.00888235,-0.10835190,-0.17699573,0.02256403,0.23986994,-2.44004035,0.20950834,-0.21211406,1.74261377,-0.76647600,-0.02955298,-3.04201097,1.60647433,-0.02512361,1.88426478,-0.57405232
0.34601025,0.03081756,-0.04936259,-0.09346322,-0.55704340,0.03427064,-0.19999945,0.76538957,-1.60074627,0.16957577,0.25752811,-1.35538826,-0.18623418,0.36146048,-1.51662958,0.13934241,0.99717870,-1.58498621,0.39292645,0.02036176,0.00104197,0.28396617,0.32683141,0.19176372,-0.28477302,0.20191708,-0.19899820,-0.27298300,-0.25607454,0.18174613,-0.27498932,-0.07565103,-0.19316019,-0.26209109,0.00982970,-0.00064937,0.00028372,0.00340684,-0.08297311,0.99654592,0.36387381,0.13442417,-0.00080685,0.17605722,-0.23029955,0.01098317,-0.21266263,0.22094257,0.00897685,-0.09672354,-0.17863910,0.02187508,0.39303934,-2.69899354,0.32515822,-0.20137540,1.90152478,-0.77494377,-0.00503324,-3.01753707,1.64852428,0.03241598,2.09422545,-0.63354665
0.32162507,0.02496645,-0.04936728,-0.08811119,-0.52589111,0.01813004,-0.19495025,0.73936156,-1.59712541,0.16782051,0.27592604,-1.36242208,-0.18576134,0.33525699,-1.50206826,0.13985107,1.01772473,-1.59080129,0.39292645,0.02036176,0.00104197,0.28344383,0.32352511,0.19145452,-0.28428690,0.21065098,-0.19766757,-0.27283990,-0.25948905,0.18161137,-0.27438573,-0.06794832,-0.19296923,-0.26223385,0.01320833,-0.00094559,0.00005118,0.00061517,-0.08287331,0.99655990,0.36391329,0.13444037,-0.00084306,0.18831577,-0.23069260,0.01060393,-0.21271846,0.22103267,0.00905810,-0.08568064,-0.18004073,0.02120999,0.49192986,-2.46916194,0.34737090,-0.16497809,1.74710097,-0.66353348,0.05106475,-2.45685449,1.36715603,0.04877225,1.95376658,-0.54796568
0.36066366,0.02492956,-0.05766096,-0.09910970,-0.59214931,0.01819079,-0.18877514,0.71373278,-1.59333527,0.16617770,0.29447877,-1.36915362,-0.18453275,0.31272653,-1.48952556,0.14028934,1.03868330,-1.59620023,0.39292645,0.02036176,0.00104197,0.28290752,0.32018150,0.19117256,-0.28378012,0.21930250,-0.19599786,-0.27261017,-0.26302354,0.18144630,-0.27381031,-0.06106733,-0.19256901,-0.26236200,0.01665528,-0.00127663,-0.00018668,-0.00224722,-0.08278637,0.99656477,0.36399236,0.13444400,-0.00087260,0.20061117,-0.23077387,0.01029734,-0.21282342,0.22108269,0.00909720,-0.07534979,-0.18112965,0.02054552,0.65851766,-2.66204762,0.39593872,-0.16981734,1.93515778,-0.69749349,0.13974495,-2.28971982,1.27400446,0.04386715,2.18933821,-0.55624545
0.35959095,0.02300483,-0.05949952,-0.09960089,-0.59585851,0.02827462,-0.18192477,0.68868374,-1.58956537,0.16454306,0.31341219,-1.37584522,-0.18237154,0.29522969,-1.48006225,0.14064550,1.06022084,-1.60125589,0.39292645,0.02036176,0.00104197,0.28236030,0.31676900,0.19088159,-0.28322803,0.22785314,-0.19410330,-0.27215651,-0.26669471,0.18124162,-0.27324540,-0.05530591,-0.19191694,-0.26252586,0.02017975,-0.00163620,-0.00043131,-0.00520151,-0.08264816,0.99656512,0.36406562,0.13445529,-0.00086773,0.21294477,-0.23062264,0.01020379,-0.21301494,0.22106277,0.00911490,-0.06598564,-0.18182050,0.01983444,0.69803458,-2.55089989,0.38415324,-0.16656765,1.92902548,-0.68166251,0.22117147,-1.77562988,0.95976459,0.03629757,2.19431190,-0.51458677
0.34973885,0.02151181,-0.05915089,-0.09838613,-0.58995261,0.04483259,-0.17488221,0.66381911,-1.58550868,0.16282218,0.33282622,-1.38260791,-0.17945766,0.28270641,-1.47374687,0.14105709,1.08223655,-1.60602770,0.39292645,0.02036176,0.00104197,0.28181104,0.31327431,0.19055493,-0.28263243,0.23637739,-0.19213232,-0.27148041,-0.27046056,0.18103561,-0.27267973,-0.05064497,-0.19106981,-0.26277335,0.02376893,-0.00200990,-0.00068286,-0.00825786,-0.08242505,0.99656282,0.36409343,0.13448631,-0.00082139,0.22536793,-0.23036695,0.01033063,-0.21327321,0.22100093,0.00913131,-0.05757960,-0.18216261,0.01903769,0.68535258,-2.41814251,0.39963524,-0.16855896,1.89149425,-0.65779684,0.28847902,-1.17621474,0.58791835,0.04123623,2.14359961,-0.46117306
0.38036226,0.02322197,-0.06408548,-0.10902098,-0.65596765,0.07266777,-0.16775133,0.63868542,-1.58051376,0.16088287,0.35272324,-1.38936200,-0.17594414,0.27551709,-1.47076097,0.14165154,1.10463464,-1.61040657,0.39292645,0.02036176,0.00104197,0.28127737,0.30969596,0.19015560,-0.28201703,0.24493376,-0.19013156,-0.27065020,-0.27430603,0.18086322,-0.27211834,-0.04716767,-0.19007704,-0.26315344,0.02741613,-0.00238935,-0.00094118,-0.01142886,-0.08208600,0.99655927,0.36405291,0.13452821,-0.00073965,0.23793771,-0.23003650,0.01062717,-0.21359840,0.22092052,0.00915903,-0.05021786,-0.18218655,0.01812393,0.74365100,-2.62257590,0.53199826,-0.20468532,2.07663984,-0.70290262,0.37070584,-0.69975328,0.28078256,0.06390028,2.33632612,-0.45207438
0.35007349,0.02080572,-0.05646665,-0.10238618,-0.61921244,0.09389776,-0.16046883,0.61288693,-1.57391982,0.15860322,0.37302510,-1.39597235,-0.17187324,0.27401766,-1.47122211,0.14242814,1.12735655,-1.61431077,0.39292645,0.02036176,0.00104197,0.28078630,0.30604385,0.18964925,-0.28141328,0.25356529,-0.18809924,-0.26976307,-0.27822982,0.18072387,-0.27157105,-0.04496360,-0.18895777,-0.26373177,0.03110391,-0.00277489,-0.00120466,-0.01471371,-0.08160422,0.99655547,0.36392329,0.13456022,-0.00062698,0.25069104,-0.22961883,0.01102323,-0.21401903,0.22080439,0.00921525,-0.04400069,-0.18190072,0.01705453,0.69295801,-2.45575299,0.64262850,-0.21979081,1.93021889,-0.62554580,0.39172347,-0.08832489,-0.07609427,0.07511721,2.15924225,-0.36600201
