vx,vy,vz,wx,wy,wz,base1,shoulder1,elbow1,base2,shoulder2,elbow2,base3,shoulder3,elbow3,base4,shoulder4,elbow4,com_vx,com_vy,com_wz,height,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,com_x,com_y,quat_x,quat_y,quat_z,quat_w,e1x_w,e1y_w,e1z_w,e2x_w,e2y_w,e2z_w,e3x_w,e3y_w,e3z_w,e4x_w,e4y_w,e4z_w,jv_base1,jv_shoulder1,jv_elbow1,jv_base2,jv_shoulder2,jv_elbow2,jv_base3,jv_shoulder3,jv_elbow3,jv_base4,jv_shoulder4,jv_elbow4
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20103869,1.33745873,-1.44650602,0.07351995,1.47745109,-1.66463268,-0.09194092,0.59218603,-2.53853750,0.51585031,0.62170112,-2.48777533,0.85892731,-0.09221588,-0.02826916,0.14774525,0.19606404,0.13739082,-0.13164122,0.17525652,-0.21327152,-0.12974374,-0.01983547,0.17902457,-0.13016520,-0.01340217,-0.15827945,-0.13596517,0.00000000,0.00000000,-0.03123516,-0.43117179,0.00218061,0.90172640,0.18908457,0.14684812,0.01610403,0.18551274,-0.20441286,0.01800151,-0.02859814,0.17783529,0.01758005,-0.00561762,-0.15874648,0.01178008,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-0.00717506,-0.00853318,0.00392172,-0.03550630,-0.02550430,-0.07905659,-0.19911562,1.33630898,-1.44555216,0.07346170,1.47834959,-1.66539454,-0.08877090,0.59088917,-2.53945274,0.51704646,0.62251246,-2.48854895,0.85892731,-0.09221588,-0.02826916,0.14767677,0.19608696,0.13709762,-0.13157303,0.17560487,-0.21317426,-0.12976321,-0.01988094,0.17898063,-0.13026473,-0.01339087,-0.15806642,-0.13585553,-0.00017141,-0.00018268,-0.03190920,-0.43138066,0.00161356,0.90160408,0.18904612,0.14625018,0.01610374,0.18555102,-0.20460263,0.01791357,-0.02869669,0.17762516,0.01741205,-0.00589172,-0.15871213,0.01182124,0.09529334,-0.05469417,0.04936981,-0.01143345,0.04648590,-0.04715395,0.15909915,-0.06059074,-0.04668617,0.06235027,0.04404974,-0.03579139
0.00756589,0.00982576,0.00378431,-0.00872460,-0.01622633,-0.08594688,-0.19781637,1.33629339,-1.44446273,0.07120544,1.47934752,-1.66904931,-0.08428430,0.58993416,-2.54080210,0.52035586,0.62346556,-2.48733263,0.85892731,-0.09221588,-0.02826916,0.14785992,0.19640775,0.13651401,-0.13105059,0.17564231,-0.21295775,-0.12999959,-0.01993203,0.17929944,-0.13023694,-0.01326706,-0.15767112,-0.13594274,-0.00009856,0.00000932,-0.03234447,-0.43149478,0.00089751,0.90153496,0.18967590,0.14560372,0.01680933,0.18535876,-0.20445781,0.01786033,-0.02843573,0.17817379,0.01762297,-0.00594034,-0.15811111,0.01191718,0.06302457,-0.00340462,0.04744434,-0.09218653,0.04308700,-0.16636419,0.23450605,-0.06559467,-0.06718826,0.17389010,0.03165865,0.06626701
-0.00590944,0.00917227,0.00054734,-0.01839188,-0.01865572,-0.11507086,-0.19736052,1.33602309,-1.44462073,0.07213996,1.47916555,-1.66923928,-0.08102338,0.58767223,-2.54144883,0.52285260,0.62234247,-2.48617935,0.85892731,-0.09221588,-0.02826916,0.14776092,0.19651997,0.13659515,-0.13092610,0.17575430,-0.21299379,-0.12985351,-0.01983690,0.17947657,-0.13003061,-0.01313317,-0.15740021,-0.13579674,-0.00020360,0.00021316,-0.03299310,-0.43162965,-0.00006923,0.90144733,0.18994843,0.14554223,0.01683481,0.18498851,-0.20462778,0.01790741,-0.02812396,0.17861101,0.01773031,-0.00621647,-0.15761952,0.01196418,0.01823437,-0.01081180,-0.00632000,0.03738051,-0.00727844,-0.00759888,0.13043689,-0.09047698,-0.02586937,0.09986972,-0.04492378,0.04613113
0.00725409,-0.02122987,-0.00481613,-0.02488901,-0.03216118,-0.27779415,-0.19156785,1.33843360,-1.44735730,0.07805083,1.47882710,-1.66736379,-0.08184097,0.58995495,-2.54020600,0.52459291,0.62567308,-2.48765373,0.85892731,-0.09221588,-0.02826916,0.14781207,0.19617081,0.13776121,-0.13087691,0.17603104,-0.21173855,-0.12998033,-0.02014325,0.17951444,-0.13032845,-0.01297970,-0.15760250,-0.13602662,-0.00007172,-0.00012747,-0.03429887,-0.43181113,-0.00223428,0.90130890,0.19031787,0.14551917,0.01693516,0.18444777,-0.20451116,0.01783174,-0.02751898,0.17841618,0.01748362,-0.00661345,-0.15812818,0.01178545,0.34755991,0.14463042,-0.16419410,0.35465238,-0.02030754,0.11252975,-0.04905545,0.13696288,0.07456970,0.10441875,0.19983672,-0.08846282
-0.00520588,0.00931888,-0.00924704,-0.04007483,0.01438535,-0.24385475,-0.18741524,1.34012115,-1.45045733,0.08210875,1.47962987,-1.66742682,-0.07672764,0.58735579,-2.54173183,0.52958703,0.62718284,-2.48716068,0.85892731,-0.09221588,-0.02826916,0.14765863,0.19577249,0.13841842,-0.13082027,0.17619920,-0.21096440,-0.12988057,-0.02044598,0.17983523,-0.13027510,-0.01300898,-0.15719597,-0.13584581,0.00002997,-0.00007741,-0.03574427,-0.43166854,-0.00437924,0.90131317,0.19060723,0.14541085,0.01683836,0.18382953,-0.20445416,0.01777806,-0.02698176,0.17888938,0.01738353,-0.00721914,-0.15764409,0.01181282,0.16226648,0.06509542,-0.14495371,0.15481217,0.05324363,-0.03191471,0.31906348,-0.19019006,-0.11019229,0.27354240,0.04062652,0.05169868
-0.01049564,0.02384557,0.00622784,-0.02834403,-0.01574602,-0.19368401,-0.18557401,1.33977411,-1.45120554,0.08384369,1.47964330,-1.66798704,-0.07148195,0.58372574,-2.54061856,0.53439178,0.62613028,-2.48503056,0.85892731,-0.09221588,-0.02826916,0.14754065,0.19583337,0.13860838,-0.13063809,0.17651574,-0.21076143,-0.12973710,-0.02038141,0.18021881,-0.12998622,-0.01240287,-0.15683243,-0.13573791,-0.00018298,0.00042252,-0.03682333,-0.43173539,-0.00600299,0.90122836,0.19090752,0.14549978,0.01690255,0.18327948,-0.20432053,0.01780355,-0.02657738,0.17985930,0.01755443,-0.00733631,-0.15673686,0.01180274,0.09683668,-0.01667976,-0.03765678,0.08958023,-0.00020456,-0.02511120,0.25832417,-0.17348455,0.05343533,0.23493290,-0.04762101,0.10263634
-0.00381888,-0.00382312,0.00042244,-0.04038902,-0.04482242,-0.19972769,-0.18171526,1.33981206,-1.45164456,0.08659721,1.47935667,-1.66672785,-0.07110255,0.58478835,-2.53959355,0.53593473,0.62743548,-2.48575478,0.85892731,-0.09221588,-0.02826916,0.14749280,0.19584511,0.13891840,-0.13065173,0.17693115,-0.21019441,-0.12973141,-0.02039242,0.18020433,-0.13015148,-0.01221911,-0.15695476,-0.13583412,-0.00024699,0.00035896,-0.03807116,-0.43204871,-0.00766476,0.90101373,0.19127775,0.14517574,0.01684107,0.18300180,-0.20435108,0.01776139,-0.02611654,0.17985887,0.01734132,-0.00768173,-0.15689506,0.01165868,0.18923698,0.00238609,-0.01762676,0.13369595,-0.01295328,0.06665611,-0.00989048,0.05996632,0.06150913,0.07105350,0.06380295,-0.04540443
-0.00675189,-0.00466190,0.00401431,-0.00900944,-0.05348318,-0.13120016,-0.18015592,1.33987987,-1.45143163,0.08757598,1.47935116,-1.66572857,-0.07379888,0.58600324,-2.53805518,0.53609681,0.62794238,-2.48703623,0.85892731,-0.09221588,-0.02826916,0.14744082,0.19586616,0.13903937,-0.13060683,0.17715464,-0.20994007,-0.12968454,-0.02044567,0.18009140,-0.13018877,-0.01204689,-0.15727256,-0.13586158,-0.00037398,0.00025164,-0.03877469,-0.43249196,-0.00887941,0.90075989,0.19151874,0.14472545,0.01683399,0.18259455,-0.20464130,0.01775628,-0.02585860,0.17969932,0.01725205,-0.00800865,-0.15729676,0.01157924,0.06237387,0.00271225,0.00851726,0.03915077,-0.00022030,0.03997135,-0.10785306,0.04859590,0.06153488,0.00648308,0.02027607,-0.05125809
-0.01011520,0.00465615,0.01411003,-0.00190876,-0.05133596,-0.09719454,-0.17834607,1.33868196,-1.45069826,0.08994557,1.47854149,-1.66485443,-0.06498474,0.58098401,-2.54056392,0.54176393,0.62790943,-2.48400831,0.85892731,-0.09221588,-0.02826916,0.14744413,0.19597193,0.13956494,-0.13038399,0.17778104,-0.20961584,-0.12970039,-0.02034555,0.18069372,-0.12994567,-0.01166775,-0.15642044,-0.13569671,-0.00070021,0.00034214,-0.03920293,-0.43291040,-0.00977865,0.90053101,0.19155929,0.14497842,0.01706014,0.18249551,-0.20455838,0.01774374,-0.02575870,0.18044276,0.01749846,-0.00827814,-0.15632970,0.01174742,0.10859084,-0.07187461,0.04400253,0.14217530,-0.04858017,0.05244827,0.52884860,-0.30115411,-0.15052413,0.34002683,-0.00197697,0.18167495
