vx,vy,vz,wx,wy,wz,base1,shoulder1,elbow1,base2,shoulder2,elbow2,base3,shoulder3,elbow3,base4,shoulder4,elbow4,com_vx,com_vy,com_wz,height,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,com_x,com_y,quat_x,quat_y,quat_z,quat_w,e1x_w,e1y_w,e1z_w,e2x_w,e2y_w,e2z_w,e3x_w,e3y_w,e3z_w,e4x_w,e4y_w,e4z_w,jv_base1,jv_shoulder1,jv_elbow1,jv_base2,jv_shoulder2,jv_elbow2,jv_base3,jv_shoulder3,jv_elbow3,jv_base4,jv_shoulder4,jv_elbow4
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06967647,0.74036688,-1.27797198,-0.01303444,0.71738780,-1.43128479,0.09614297,1.10284042,-1.63766313,0.03970971,0.90884656,-1.64791632,0.83615813,0.01074385,-0.00847605,0.32974851,0.21600921,0.11866791,-0.31555346,0.18149372,-0.18465232,-0.31025164,-0.19639010,0.13645885,-0.30768973,-0.25416346,-0.13136607,-0.29898231,0.00000000,0.00000000,-0.02657336,-0.03788617,0.07200627,0.99633006,0.19638824,0.14890840,0.01419505,0.20648807,-0.15620219,0.01949687,-0.21419500,0.10635126,0.02205878,-0.23228205,-0.16703639,0.03076620,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.01888722,-0.00239004,0.00391822,0.03318517,-0.12820677,0.01527822,-0.07009101,0.74201760,-1.27526722,-0.01415009,0.72086254,-1.42954066,0.09571219,1.10772688,-1.64144588,0.03888801,0.91319423,-1.65092528,0.83615813,0.01074385,-0.00847605,0.32986813,0.21549996,0.11835102,-0.31535755,0.18130450,-0.18475382,-0.31004401,-0.19635915,0.13628912,-0.30779274,-0.25407220,-0.13146290,-0.29890906,0.00036936,0.00002392,-0.02636861,-0.03924674,0.07209044,0.99627675,0.19626307,0.14859328,0.01451058,0.20672393,-0.15625495,0.01982411,-0.21379668,0.10615850,0.02207538,-0.23176670,-0.16715272,0.03095907,-0.02432254,0.08915233,0.12999772,-0.06756012,0.17925380,0.06384515,-0.02169379,0.23907709,-0.18636130,-0.05201871,0.21829318,-0.15770243
0.01230373,-0.01314148,-0.00633462,0.09937921,0.01170886,0.04772324,-0.07215395,0.74507170,-1.27451606,-0.01969105,0.72484609,-1.43610022,0.09533262,1.10895021,-1.64299240,0.03395889,0.91655319,-1.65544593,0.83615813,0.01074385,-0.00847605,0.32976583,0.21524409,0.11728569,-0.31459855,0.18015561,-0.18475487,-0.31018665,-0.19663447,0.13548072,-0.30725365,-0.25411151,-0.13100364,-0.29890082,0.00068819,-0.00021504,-0.02532095,-0.03921605,0.07255578,0.99627135,0.19635827,0.14743037,0.01516728,0.20604003,-0.15648733,0.01957918,-0.21372204,0.10489631,0.02251218,-0.23141124,-0.16714158,0.03086502,-0.10165437,0.13365840,0.04422426,-0.26241276,0.17668317,-0.29420899,-0.01769319,0.05076456,-0.06884479,-0.23286316,0.15351247,-0.20487784
0.00081417,-0.00252591,0.00631131,0.03812402,-0.01087406,0.01883353,-0.07303616,0.74469411,-1.27347386,-0.02099803,0.72458845,-1.43600309,0.09527136,1.10852170,-1.64291751,0.03285362,0.91678911,-1.65559077,0.83615813,0.01074385,-0.00847605,0.32987224,0.21539741,0.11713733,-0.31454157,0.18018943,-0.18478374,-0.31030160,-0.19659849,0.13540971,-0.30726736,-0.25391336,-0.13078191,-0.29911142,0.00070500,-0.00027381,-0.02488091,-0.03932550,0.07273197,0.99626528,0.19650007,0.14731173,0.01533068,0.20614589,-0.15650218,0.01957065,-0.21369371,0.10470215,0.02260488,-0.23117623,-0.16702812,0.03076082,-0.03528821,-0.01510334,0.04168796,-0.05227934,-0.01030540,0.00388527,-0.00245047,-0.01714039,0.00299549,-0.04421067,0.00943708,-0.00579357
0.00806661,-0.00375758,0.01633080,0.03042756,-0.06028514,0.02582903,-0.07301355,0.74566667,-1.27194531,-0.02074519,0.72436434,-1.43109205,0.09463855,1.11053519,-1.64275377,0.03316618,0.91838294,-1.65500417,0.83615813,0.01074385,-0.00847605,0.33019399,0.21508836,0.11729743,-0.31496040,0.17995341,-0.18466638,-0.31034048,-0.19679357,0.13561317,-0.30749873,-0.25416641,-0.13085694,-0.29930029,0.00082353,-0.00029993,-0.02463367,-0.03989409,0.07294817,0.99623301,0.19622229,0.14748713,0.01523359,0.20608452,-0.15635386,0.01985351,-0.21384579,0.10475114,0.02269526,-0.23122120,-0.16727102,0.03089370,0.00135612,0.05835342,0.09171295,0.01517039,-0.01344681,0.29466245,-0.03796863,0.12080954,0.00982475,0.01875347,0.09562969,0.03519630
0.01061088,-0.00256501,0.00550966,0.00309193,-0.00680234,0.00790070,-0.07300790,0.74590981,-1.27156317,-0.02068198,0.72430831,-1.42986429,0.09448034,1.11103857,-1.64271283,0.03324432,0.91878140,-1.65485752,0.83615813,0.01074385,-0.00847605,0.33036312,0.21503449,0.11734279,-0.31504725,0.17991782,-0.18463186,-0.31033972,-0.19681957,0.13566874,-0.30756906,-0.25420725,-0.13087123,-0.29936858,0.00102624,-0.00032075,-0.02455904,-0.04007405,0.07305325,0.99621993,0.19633287,0.14754569,0.01531588,0.20628086,-0.15630116,0.02002341,-0.21369985,0.10473474,0.02279407,-0.23102045,-0.16736248,0.03099455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.01212654,-0.00173685,-0.00091588,0.04034776,0.03330070,-0.00464630,-0.07497893,0.74501182,-1.26854320,-0.02241878,0.72513621,-1.43038249,0.09437288,1.11115561,-1.64145429,0.03203673,0.91959151,-1.65348201,0.83615813,0.01074385,-0.00847605,0.33035818,0.21465625,0.11708697,-0.31513164,0.17949798,-0.18501827,-0.31072001,-0.19744359,0.13558760,-0.30763903,-0.25463430,-0.13063618,-0.29947174,0.00126077,-0.00032055,-0.02412072,-0.03973494,0.07300234,0.99624795,0.19625446,0.14720614,0.01522654,0.20613264,-0.15677758,0.01963817,-0.21405391,0.10459636,0.02271915,-0.23126938,-0.16715629,0.03088644,-0.09321776,-0.03896784,0.14883755,-0.08196882,0.04110074,-0.01590585,-0.00555065,0.00888777,0.06051063,-0.05780289,0.04291463,0.06410264
0.02216781,-0.00319039,0.00777184,0.00513025,-0.03291690,-0.00831215,-0.07411972,0.74685313,-1.26758490,-0.02140377,0.72569571,-1.42674890,0.09420615,1.11252313,-1.64107549,0.03255561,0.92095279,-1.65346556,0.83615813,0.01074385,-0.00847605,0.33054628,0.21415450,0.11738941,-0.31545234,0.17893806,-0.18473523,-0.31080158,-0.19761401,0.13574485,-0.30773230,-0.25486703,-0.13068006,-0.29961099,0.00170746,-0.00031139,-0.02408558,-0.04010199,0.07290299,0.99624137,0.19618654,0.14740561,0.01509395,0.20595589,-0.15660763,0.01974470,-0.21378028,0.10477424,0.02281399,-0.23107611,-0.16718347,0.03093529,0.04459610,0.08979964,0.03810453,0.05391309,0.02676129,0.17317628,-0.00804153,0.06570196,0.02222442,0.03032689,0.06152987,0.01059580
0.01836581,-0.00091551,0.00028099,-0.00027208,-0.00175177,-0.00755211,-0.07401642,0.74790616,-1.26718936,-0.02118361,0.72734938,-1.42732053,0.09395061,1.11331363,-1.64060829,0.03290797,0.92126921,-1.65230398,0.83615813,0.01074385,-0.00847605,0.33061311,0.21371670,0.11745679,-0.31538420,0.17851518,-0.18471276,-0.31083895,-0.19787072,0.13583335,-0.30788766,-0.25516786,-0.13076229,-0.29959864,0.00206341,-0.00028041,-0.02410452,-0.04011374,0.07283444,0.99624545,0.19611955,0.14741232,0.01522891,0.20586909,-0.15664447,0.01977416,-0.21367705,0.10488410,0.02272545,-0.23102818,-0.16724663,0.03101447,-0.00566554,0.04930043,0.03377008,-0.00326563,0.09605240,-0.05362701,-0.01425513,0.03910303,0.01767540,0.00718747,0.01844072,0.04998350
0.01366174,-0.00076907,-0.01157035,0.02891024,0.04432322,-0.00892966,-0.07434300,0.74814546,-1.26659107,-0.02158601,0.72834623,-1.42834592,0.09381616,1.11356306,-1.64064205,0.03267774,0.92146200,-1.65218663,0.83615813,0.01074385,-0.00847605,0.33042335,0.21334473,0.11753436,-0.31534810,0.17813117,-0.18463156,-0.31108806,-0.19814763,0.13594193,-0.30771542,-0.25542158,-0.13063329,-0.29948067,0.00237212,-0.00025821,-0.02383384,-0.03976652,0.07274226,0.99627262,0.19608265,0.14741214,0.01507525,0.20575030,-0.15664505,0.01933528,-0.21363419,0.10502219,0.02270792,-0.23102756,-0.16708097,0.03094268,-0.00979757,0.00717902,0.01794863,-0.01207177,0.02990555,-0.03076172,-0.00403342,0.00748300,-0.00101280,-0.00690691,0.00578356,0.00352049
0.01888632,-0.00123389,-0.00273574,0.05079070,0.02547877,-0.02301602,-0.07502937,0.75094652,-1.27053154,-0.02342439,0.72968644,-1.43061566,0.09183390,1.11372352,-1.64020717,0.03076280,0.92144442,-1.65290368,0.83615813,0.01074385,-0.00847605,0.33036312,0.21311382,0.11730084,-0.31514335,0.17772966,-0.18445001,-0.31076445,-0.19817730,0.13569512,-0.30754253,-0.25568451,-0.13089845,-0.29937425,0.00273328,-0.00023351,-0.02334004,-0.03949189,0.07252498,0.99631108,0.19632220,0.14707676,0.01521978,0.20561078,-0.15659961,0.01959868,-0.21321441,0.10490451,0.02282059,-0.23096950,-0.16724245,0.03098887,-0.04118174,0.16806363,-0.23642777,-0.11030282,0.08041262,-0.13618469,-0.11893585,0.00962734,0.02609253,-0.11489689,-0.00105500,-0.04302263
0.00578012,-0.00505189,0.00635412,0.01418968,-0.02864622,0.01096392,-0.07418209,0.75252441,-1.27165124,-0.02266396,0.72940346,-1.42790601,0.09127023,1.11527302,-1.64105117,0.03149732,0.92171986,-1.65270798,0.83615813,0.01074385,-0.00847605,0.33051080,0.21298763,0.11758563,-0.31532864,0.17759624,-0.18408906,-0.31064871,-0.19809648,0.13596319,-0.30760583,-0.25578668,-0.13101223,-0.29931563,0.00285481,-0.00031544,-0.02321618,-0.03980499,0.07263107,0.99629378,0.19624408,0.14730130,0.01518216,0.20558227,-0.15629871,0.01986208,-0.21307587,0.10505130,0.02290497,-0.23089492,-0.16750423,0.03119516,0.03798741,0.07473707,-0.04972028,0.03492922,-0.01300406,0.12847995,-0.02692643,0.07468700,-0.04224872,0.03441491,0.00842929,0.01731491
